GAME_DATE,TEAM,TEAM_FULL,PLAYER,PTS,REB,AST,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,EFG_PCT,TS_PCT,MIN,didHit30,didHit4Threes,r3_EFG,r5_EFG,r3_TS,r5_TS,r3_PTS,r5_PTS,r3_FG3_PCT,r5_FG3_PCT,STL,didHitOver_PTS,didHitOver_REB,didHitOver_AST,didHitOver_FG3M,didHitOver_STL
2025-10-28,CHA,Charlotte Hornets,Tidjane Salaun,3.0,6.0,1.0,0,3,0.0,0,2,0.0,3,4,75.0,0.0,31.5,15,0,0,0.0,0.0,31.5,31.5,3.0,3.0,0.0,0.0,,,,,,
2025-10-28,GS,Golden State Warriors,Trayce Jackson-Davis,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-10-28,WSH,Washington Wizards,Tre Johnson,10.0,2.0,2.0,4,11,36.4,2,7,28.6,0,0,0.0,45.5,45.5,26,0,0,45.5,45.5,45.5,45.5,10.0,10.0,28.6,28.6,,,,,,
2025-10-28,CHA,Charlotte Hornets,Tre Mann,8.0,3.0,5.0,3,15,20.0,2,8,25.0,0,0,0.0,26.7,26.7,27,0,0,26.7,26.7,26.7,26.7,8.0,8.0,25.0,25.0,,,,,,
2025-10-28,PHI,Philadelphia 76ers,Trendon Watford,2.0,4.0,3.0,1,3,33.3,0,1,0.0,0,0,0.0,33.3,33.3,18,0,0,33.3,33.3,33.3,33.3,2.0,2.0,0.0,0.0,,,,,,
2025-10-28,NY,New York Knicks,Tyler Kolek,5.0,1.0,2.0,2,5,40.0,1,3,33.3,0,0,0.0,50.0,50.0,11,0,0,50.0,50.0,50.0,50.0,5.0,5.0,33.3,33.3,,,,,,
2025-10-28,PHI,Philadelphia 76ers,Tyrese Maxey,39.0,3.0,10.0,11,25,44.0,3,9,33.3,14,16,87.5,50.0,60.9,47,1,0,50.0,50.0,60.9,60.9,39.0,39.0,33.3,33.3,,,,,,
2025-10-28,PHI,Philadelphia 76ers,VJ Edgecombe,14.0,6.0,4.0,4,12,33.3,4,8,50.0,2,2,100.0,50.0,54.3,40,0,1,50.0,50.0,54.3,54.3,14.0,14.0,50.0,50.0,,,,,,
2025-10-28,GS,Golden State Warriors,Will Richard,5.0,0.0,0.0,2,3,66.7,1,2,50.0,0,0,0.0,83.3,83.3,6,0,0,83.3,83.3,83.3,83.3,5.0,5.0,50.0,50.0,,,,,,
2025-10-28,LAC,LA Clippers,Yanic Konan Niederhauser,0.0,1.0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-10-28,SAC,Sacramento Kings,Zach LaVine,23.0,4.0,3.0,6,13,46.2,4,6,66.7,7,7,100.0,61.5,71.5,35,0,1,61.5,61.5,71.5,71.5,23.0,23.0,66.7,66.7,,,,,,
2025-10-29,DEN,Denver Nuggets,Aaron Gordon,9.0,9.0,3.0,2,5,40.0,1,4,25.0,4,4,100.0,50.0,66.6,23,0,0,50.0,50.0,66.6,66.6,9.0,9.0,25.0,25.0,,,,,,
2025-10-29,IND,Indiana Pacers,Aaron Nesmith,5.0,3.0,1.0,2,16,12.5,1,9,11.1,0,2,0.0,15.6,14.8,37,0,0,15.6,15.6,14.8,14.8,5.0,5.0,11.1,11.1,,,,,,
2025-10-29,UTAH,Utah Jazz,Ace Bailey,8.0,3.0,2.0,3,5,60.0,0,2,0.0,2,2,100.0,60.0,68.0,15,0,0,60.0,60.0,68.0,68.0,8.0,8.0,0.0,0.0,,,,,,
2025-10-29,HOU,Houston Rockets,Alperen Sengun,18.0,8.0,9.0,6,8,75.0,1,2,50.0,5,8,62.5,81.2,78.1,35,0,0,81.2,81.2,78.1,78.1,18.0,18.0,50.0,50.0,,,,,,
2025-10-29,HOU,Houston Rockets,Amen Thompson,18.0,9.0,7.0,7,13,53.8,0,1,0.0,4,5,80.0,53.8,59.2,40,0,0,53.8,53.8,59.2,59.2,18.0,18.0,0.0,0.0,,,,,,
2025-10-29,BOS,Boston Celtics,Anfernee Simons,14.0,0.0,2.0,4,9,44.4,4,6,66.7,2,2,100.0,66.7,70.9,26,0,1,66.7,66.7,70.9,70.9,14.0,14.0,66.7,66.7,,,,,,
2025-10-29,ORL,Orlando Magic,Anthony Black,10.0,4.0,1.0,3,10,30.0,1,6,16.7,3,4,75.0,35.0,42.5,24,0,0,35.0,35.0,42.5,42.5,10.0,10.0,16.7,16.7,,,,,,
2025-10-29,DAL,Dallas Mavericks,Anthony Davis,4.0,4.0,0.0,2,4,50.0,0,0,0.0,0,0,0.0,50.0,50.0,7,0,0,50.0,50.0,50.0,50.0,4.0,4.0,0.0,0.0,,,,,,
2025-10-29,DET,Detroit Pistons,Ausar Thompson,12.0,11.0,6.0,4,14,28.6,1,3,33.3,3,4,75.0,32.1,38.1,29,0,0,32.1,32.1,38.1,38.1,12.0,12.0,33.3,33.3,,,,,,
2025-10-29,LAL,Los Angeles Lakers,Austin Reaves,28.0,1.0,16.0,9,24,37.5,3,11,27.3,7,7,100.0,43.8,51.7,40,0,0,43.8,43.8,51.7,51.7,28.0,28.0,27.3,27.3,,,,,,
2025-10-29,CHI,Chicago Bulls,Ayo Dosunmu,9.0,2.0,1.0,3,8,37.5,0,3,0.0,3,3,100.0,37.5,48.3,21,0,0,37.5,37.5,48.3,48.3,9.0,9.0,0.0,0.0,,,,,,
2025-10-29,BOS,Boston Celtics,Baylor Scheierman,0.0,3.0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-10-29,BKN,Brooklyn Nets,Ben Saraf,0.0,2.0,1.0,0,2,0.0,0,2,0.0,0,0,0.0,0.0,0.0,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-10-29,IND,Indiana Pacers,Ben Sheppard,4.0,8.0,2.0,1,7,14.3,0,4,0.0,2,2,100.0,14.3,25.4,25,0,0,14.3,14.3,25.4,25.4,4.0,4.0,0.0,0.0,,,,,,
2025-10-29,POR,Portland Trail Blazers,Blake Wesley,10.0,2.0,3.0,4,7,57.1,2,5,40.0,0,0,0.0,71.4,71.4,20,0,0,71.4,71.4,71.4,71.4,10.0,10.0,40.0,40.0,,,,,,
2025-10-29,MIN,Minnesota Timberwolves,Bones Hyland,8.0,1.0,2.0,3,4,75.0,2,3,66.7,0,0,0.0,100.0,100.0,8,0,0,100.0,100.0,100.0,100.0,8.0,8.0,66.7,66.7,,,,,,
2025-10-29,TOR,Toronto Raptors,Brandon Ingram,29.0,2.0,4.0,11,16,68.8,5,7,71.4,2,2,100.0,84.4,85.9,33,0,1,84.4,84.4,85.9,85.9,29.0,29.0,71.4,71.4,,,,,,
2025-10-29,DAL,Dallas Mavericks,Brandon Williams,20.0,7.0,2.0,9,14,64.3,0,2,0.0,2,2,100.0,64.3,67.2,22,0,0,64.3,64.3,67.2,67.2,20.0,20.0,0.0,0.0,,,,,,
2025-10-29,UTAH,Utah Jazz,Brice Sensabaugh,5.0,5.0,1.0,1,3,33.3,1,3,33.3,2,2,100.0,50.0,64.4,14,0,0,50.0,50.0,64.4,64.4,5.0,5.0,33.3,33.3,,,,,,
2025-10-29,LAL,Los Angeles Lakers,Bronny James,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-10-29,DEN,Denver Nuggets,Bruce Brown,5.0,4.0,2.0,2,3,66.7,1,2,50.0,0,0,0.0,83.3,83.3,19,0,0,83.3,83.3,83.3,83.3,5.0,5.0,50.0,50.0,,,,,,
2025-10-29,NO,New Orleans Pelicans,Bryce McGowens,2.0,0.0,1.0,0,0,0.0,0,0,0.0,2,2,100.0,0.0,113.6,6,0,0,0.0,0.0,113.6,113.6,2.0,2.0,0.0,0.0,,,,,,
2025-10-29,DET,Detroit Pistons,Cade Cunningham,30.0,6.0,10.0,12,24,50.0,1,7,14.3,5,5,100.0,52.1,57.3,36,1,0,52.1,52.1,57.3,57.3,30.0,30.0,14.3,14.3,,,,,,
2025-10-29,POR,Portland Trail Blazers,Caleb Love,5.0,1.0,4.0,2,4,50.0,1,3,33.3,0,0,0.0,62.5,62.5,8,0,0,62.5,62.5,62.5,62.5,5.0,5.0,33.3,33.3,,,,,,
2025-10-29,DAL,Dallas Mavericks,Caleb Martin,6.0,1.0,1.0,2,3,66.7,1,2,50.0,1,2,50.0,83.3,77.3,13,0,0,83.3,83.3,77.3,77.3,6.0,6.0,50.0,50.0,,,,,,
2025-10-29,MEM,Memphis Grizzlies,Cam Spencer,6.0,2.0,6.0,2,5,40.0,2,4,50.0,0,0,0.0,60.0,60.0,19,0,0,60.0,60.0,60.0,60.0,6.0,6.0,50.0,50.0,,,,,,
2025-10-29,BKN,Brooklyn Nets,Cam Thomas,19.0,3.0,3.0,6,20,30.0,2,7,28.6,5,6,83.3,35.0,42.0,35,0,0,35.0,35.0,42.0,42.0,19.0,19.0,28.6,28.6,,,,,,
2025-10-29,DEN,Denver Nuggets,Cameron Johnson,7.0,1.0,1.0,2,4,50.0,2,4,50.0,1,2,50.0,75.0,71.7,27,0,0,75.0,75.0,71.7,71.7,7.0,7.0,50.0,50.0,,,,,,
2025-10-29,DET,Detroit Pistons,Caris LeVert,4.0,1.0,2.0,1,5,20.0,0,2,0.0,2,3,66.7,20.0,31.6,16,0,0,20.0,20.0,31.6,31.6,4.0,4.0,0.0,0.0,,,,,,
2025-10-29,MEM,Memphis Grizzlies,Cedric Coward,14.0,4.0,1.0,5,10,50.0,2,3,66.7,2,2,100.0,60.0,64.3,28,0,0,60.0,60.0,64.3,64.3,14.0,14.0,66.7,66.7,,,,,,
2025-10-29,DET,Detroit Pistons,Chaz Lanier,2.0,0.0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,100.0,100.0,3,0,0,100.0,100.0,100.0,100.0,2.0,2.0,0.0,0.0,,,,,,
2025-10-29,DEN,Denver Nuggets,Christian Braun,17.0,6.0,4.0,8,13,61.5,1,3,33.3,0,0,0.0,65.4,65.4,27,0,0,65.4,65.4,65.4,65.4,17.0,17.0,33.3,33.3,,,,,,
2025-10-29,HOU,Houston Rockets,Clint Capela,4.0,3.0,0.0,1,2,50.0,0,0,0.0,2,2,100.0,50.0,69.4,6,0,0,50.0,50.0,69.4,69.4,4.0,4.0,0.0,0.0,,,,,,
2025-10-29,UTAH,Utah Jazz,Cody Williams,4.0,1.0,2.0,2,2,100.0,0,0,0.0,0,0,0.0,100.0,100.0,12,0,0,100.0,100.0,100.0,100.0,4.0,4.0,0.0,0.0,,,,,,
2025-10-29,PHX,Phoenix Suns,Collin Gillespie,14.0,6.0,5.0,5,10,50.0,3,7,42.9,1,2,50.0,65.0,64.3,31,0,0,65.0,65.0,64.3,64.3,14.0,14.0,42.9,42.9,,,,,,
2025-10-29,TOR,Toronto Raptors,Collin Murray-Boyles,13.0,1.0,2.0,5,8,62.5,3,4,75.0,0,0,0.0,81.2,81.2,25,0,0,81.2,81.2,81.2,81.2,13.0,13.0,75.0,75.0,,,,,,
2025-10-29,DAL,Dallas Mavericks,Cooper Flagg,15.0,10.0,4.0,6,11,54.5,0,0,0.0,3,3,100.0,54.5,60.9,35,0,0,54.5,54.5,60.9,60.9,15.0,15.0,0.0,0.0,,,,,,
2025-10-29,CLE,Cleveland Cavaliers,Craig Porter Jr.,7.0,2.0,4.0,2,4,50.0,2,3,66.7,1,2,50.0,75.0,71.7,22,0,0,75.0,75.0,71.7,71.7,7.0,7.0,66.7,66.7,,,,,,
2025-10-29,DAL,Dallas Mavericks,D'Angelo Russell,14.0,2.0,5.0,5,11,45.5,1,5,20.0,3,3,100.0,50.0,56.8,20,0,0,50.0,50.0,56.8,56.8,14.0,14.0,20.0,20.0,,,,,,
2025-10-29,LAL,Los Angeles Lakers,Dalton Knecht,15.0,1.0,1.0,7,12,58.3,1,5,20.0,0,1,0.0,62.5,60.3,36,0,0,62.5,62.5,60.3,60.3,15.0,15.0,20.0,20.0,,,,,,
2025-10-29,DET,Detroit Pistons,Daniss Jenkins,0.0,0.0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-10-29,BKN,Brooklyn Nets,Day'Ron Sharpe,2.0,6.0,4.0,1,3,33.3,0,1,0.0,0,0,0.0,33.3,33.3,19,0,0,33.3,33.3,33.3,33.3,2.0,2.0,0.0,0.0,,,,,,
2025-10-29,CLE,Cleveland Cavaliers,De'Andre Hunter,18.0,6.0,2.0,5,17,29.4,3,12,25.0,5,5,100.0,38.2,46.9,30,0,0,38.2,38.2,46.9,46.9,18.0,18.0,25.0,25.0,,,,,,
2025-10-29,NO,New Orleans Pelicans,DeAndre Jordan,2.0,5.0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,100.0,100.0,12,0,0,100.0,100.0,100.0,100.0,2.0,2.0,0.0,0.0,,,,,,
2025-10-29,SAC,Sacramento Kings,DeMar DeRozan,19.0,6.0,5.0,5,10,50.0,0,0,0.0,9,10,90.0,50.0,66.0,35,0,0,50.0,50.0,66.0,66.0,19.0,19.0,0.0,0.0,,,,,,
2025-10-29,CLE,Cleveland Cavaliers,Dean Wade,6.0,3.0,0.0,2,5,40.0,2,5,40.0,0,0,0.0,60.0,60.0,18,0,0,60.0,60.0,60.0,60.0,6.0,6.0,40.0,40.0,,,,,,
2025-10-29,LAL,Los Angeles Lakers,Deandre Ayton,17.0,10.0,3.0,8,11,72.7,0,0,0.0,1,2,50.0,72.7,71.5,35,0,0,72.7,72.7,71.5,71.5,17.0,17.0,0.0,0.0,,,,,,
2025-10-29,POR,Portland Trail Blazers,Deni Avdija,19.0,9.0,5.0,6,12,50.0,0,5,0.0,7,10,70.0,50.0,57.9,34,0,0,50.0,50.0,57.9,57.9,19.0,19.0,0.0,0.0,,,,,,
2025-10-29,SAC,Sacramento Kings,Dennis Schroder,5.0,2.0,7.0,2,9,22.2,1,3,33.3,0,0,0.0,27.8,27.8,28,0,0,27.8,27.8,27.8,27.8,5.0,5.0,33.3,33.3,,,,,,
2025-10-29,NO,New Orleans Pelicans,Derik Queen,4.0,8.0,0.0,2,5,40.0,0,0,0.0,0,2,0.0,40.0,34.0,14,0,0,40.0,40.0,34.0,34.0,4.0,4.0,0.0,0.0,,,,,,
2025-10-29,BOS,Boston Celtics,Derrick White,19.0,5.0,4.0,5,20,25.0,3,12,25.0,6,6,100.0,32.5,42.0,35,0,0,32.5,32.5,42.0,42.0,19.0,19.0,25.0,25.0,,,,,,
2025-10-29,ORL,Orlando Magic,Desmond Bane,12.0,5.0,2.0,4,15,26.7,1,4,25.0,3,3,100.0,30.0,36.8,31,0,0,30.0,30.0,36.8,36.8,12.0,12.0,25.0,25.0,,,,,,
2025-10-29,PHX,Phoenix Suns,Devin Booker,32.0,4.0,3.0,10,26,38.5,4,11,36.4,8,9,88.9,46.2,53.4,36,1,1,46.2,46.2,53.4,53.4,32.0,32.0,36.4,36.4,,,,,,
2025-10-29,SAC,Sacramento Kings,Devin Carter,0.0,2.0,1.0,0,3,0.0,0,2,0.0,0,0,0.0,0.0,0.0,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-10-29,SAC,Sacramento Kings,Domantas Sabonis,18.0,11.0,6.0,8,14,57.1,1,4,25.0,1,2,50.0,60.7,60.5,32,0,0,60.7,60.7,60.5,60.5,18.0,18.0,25.0,25.0,,,,,,
2025-10-29,POR,Portland Trail Blazers,Donovan Clingan,5.0,7.0,4.0,2,6,33.3,0,2,0.0,1,2,50.0,33.3,36.3,28,0,0,33.3,33.3,36.3,36.3,5.0,5.0,0.0,0.0,,,,,,
2025-10-29,CLE,Cleveland Cavaliers,Donovan Mitchell,15.0,4.0,6.0,5,12,41.7,5,9,55.6,0,2,0.0,62.5,58.2,32,0,1,62.5,62.5,58.2,58.2,15.0,15.0,55.6,55.6,,,,,,
2025-10-29,MIN,Minnesota Timberwolves,Donte DiVincenzo,14.0,4.0,6.0,4,7,57.1,3,5,60.0,3,3,100.0,78.6,84.1,34,0,0,78.6,78.6,84.1,84.1,14.0,14.0,60.0,60.0,,,,,,
2025-10-29,SAC,Sacramento Kings,Drew Eubanks,5.0,3.0,0.0,2,2,100.0,0,0,0.0,1,2,50.0,100.0,86.8,16,0,0,100.0,100.0,86.8,86.8,5.0,5.0,0.0,0.0,,,,,,
2025-10-29,DET,Detroit Pistons,Duncan Robinson,15.0,5.0,1.0,4,7,57.1,4,6,66.7,3,4,75.0,85.7,85.6,29,0,1,85.7,85.7,85.6,85.6,15.0,15.0,66.7,66.7,,,,,,
2025-10-29,POR,Portland Trail Blazers,Duop Reath,9.0,1.0,2.0,3,7,42.9,3,6,50.0,0,0,0.0,64.3,64.3,12,0,0,64.3,64.3,64.3,64.3,9.0,9.0,50.0,50.0,,,,,,
2025-10-29,DAL,Dallas Mavericks,Dwight Powell,18.0,6.0,0.0,4,6,66.7,0,0,0.0,10,12,83.3,66.7,79.8,29,0,0,66.7,66.7,79.8,79.8,18.0,18.0,0.0,0.0,,,,,,
2025-10-29,ATL,Atlanta Hawks,Dyson Daniels,7.0,4.0,6.0,3,10,30.0,0,1,0.0,1,2,50.0,30.0,32.2,35,0,0,30.0,30.0,32.2,32.2,7.0,7.0,0.0,0.0,,,,,,
2025-10-29,BKN,Brooklyn Nets,Egor Demin,4.0,1.0,3.0,1,6,16.7,1,6,16.7,1,2,50.0,25.0,29.1,16,0,0,25.0,25.0,29.1,29.1,4.0,4.0,16.7,16.7,,,,,,
2025-10-29,UTAH,Utah Jazz,Elijah Harkless,1.0,3.0,1.0,0,1,0.0,0,1,0.0,1,2,50.0,0.0,26.6,12,0,0,0.0,0.0,26.6,26.6,1.0,1.0,0.0,0.0,,,,,,
2025-10-29,CLE,Cleveland Cavaliers,Evan Mobley,19.0,11.0,4.0,7,19,36.8,2,8,25.0,3,5,60.0,42.1,44.8,34,0,0,42.1,42.1,44.8,44.8,19.0,19.0,25.0,25.0,,,,,,
2025-10-29,ORL,Orlando Magic,Franz Wagner,22.0,7.0,2.0,6,14,42.9,3,4,75.0,7,11,63.6,53.6,58.4,33,0,0,53.6,53.6,58.4,58.4,22.0,22.0,75.0,75.0,,,,,,
2025-10-29,ORL,Orlando Magic,Goga Bitadze,10.0,6.0,2.0,5,5,100.0,0,0,0.0,0,0,0.0,100.0,100.0,27,0,0,100.0,100.0,100.0,100.0,10.0,10.0,0.0,0.0,,,,,,
2025-10-29,TOR,Toronto Raptors,Gradey Dick,4.0,3.0,0.0,1,6,16.7,0,3,0.0,2,3,66.7,16.7,27.3,20,0,0,16.7,16.7,27.3,27.3,4.0,4.0,0.0,0.0,,,,,,
2025-10-29,PHX,Phoenix Suns,Grayson Allen,14.0,3.0,4.0,4,10,40.0,2,6,33.3,4,4,100.0,50.0,59.5,36,0,0,50.0,50.0,59.5,59.5,14.0,14.0,33.3,33.3,,,,,,
2025-10-29,NO,New Orleans Pelicans,Herbert Jones,5.0,1.0,1.0,2,7,28.6,1,4,25.0,0,0,0.0,35.7,35.7,21,0,0,35.7,35.7,35.7,35.7,5.0,5.0,25.0,25.0,,,,,,
2025-10-29,BOS,Boston Celtics,Hugo Gonzalez,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-10-29,DEN,Denver Nuggets,Hunter Tyson,0.0,4.0,0.0,0,2,0.0,0,2,0.0,0,0,0.0,0.0,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-10-29,TOR,Toronto Raptors,Immanuel Quickley,15.0,3.0,7.0,5,11,45.5,4,7,57.1,1,2,50.0,63.6,63.1,31,0,1,63.6,63.6,63.1,63.1,15.0,15.0,57.1,57.1,,,,,,
2025-10-29,SAC,Sacramento Kings,Isaac Jones,1.0,0.0,0.0,0,0,0.0,0,0,0.0,1,2,50.0,0.0,56.8,2,0,0,0.0,0.0,56.8,56.8,1.0,1.0,0.0,0.0,,,,,,
2025-10-29,CHI,Chicago Bulls,Isaac Okoro,9.0,4.0,2.0,4,9,44.4,1,4,25.0,0,0,0.0,50.0,50.0,29,0,0,50.0,50.0,50.0,50.0,9.0,9.0,25.0,25.0,,,,,,
2025-10-29,IND,Indiana Pacers,Isaiah Jackson,6.0,2.0,0.0,3,5,60.0,0,0,0.0,0,0,0.0,60.0,60.0,11,0,0,60.0,60.0,60.0,60.0,6.0,6.0,0.0,0.0,,,,,,
2025-10-29,PHX,Phoenix Suns,Isaiah Livers,0.0,0.0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0.0,0.0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-10-29,DET,Detroit Pistons,Isaiah Stewart,9.0,5.0,1.0,4,5,80.0,1,1,100.0,0,0,0.0,90.0,90.0,18,0,0,90.0,90.0,90.0,90.0,9.0,9.0,100.0,100.0,,,,,,
2025-10-29,MEM,Memphis Grizzlies,Ja Morant,28.0,8.0,7.0,10,19,52.6,3,8,37.5,5,5,100.0,60.5,66.0,32,0,0,60.5,60.5,66.0,66.0,28.0,28.0,37.5,37.5,,,,,,
2025-10-29,TOR,Toronto Raptors,Ja'Kobe Walter,2.0,2.0,3.0,0,2,0.0,0,2,0.0,2,2,100.0,0.0,34.7,16,0,0,0.0,0.0,34.7,34.7,2.0,2.0,0.0,0.0,,,,,,
2025-10-29,HOU,Houston Rockets,Jabari Smith Jr.,25.0,5.0,5.0,8,16,50.0,4,9,44.4,5,6,83.3,62.5,67.1,38,0,1,62.5,62.5,67.1,67.1,25.0,25.0,44.4,44.4,,,,,,
2025-10-29,DAL,Dallas Mavericks,Jaden Hardy,3.0,1.0,0.0,1,3,33.3,1,2,50.0,0,0,0.0,50.0,50.0,8,0,0,50.0,50.0,50.0,50.0,3.0,3.0,50.0,50.0,,,,,,
2025-10-29,MIN,Minnesota Timberwolves,Jaden McDaniels,30.0,7.0,1.0,11,19,57.9,3,4,75.0,5,5,100.0,65.8,70.8,41,1,0,65.8,65.8,70.8,70.8,30.0,30.0,75.0,75.0,,,,,,
2025-10-29,LAL,Los Angeles Lakers,Jake LaRavia,27.0,8.0,2.0,10,11,90.9,5,6,83.3,2,5,40.0,113.6,102.3,37,0,1,113.6,113.6,102.3,102.3,27.0,27.0,83.3,83.3,,,,,,
2025-10-29,DET,Detroit Pistons,Jalen Duren,21.0,12.0,2.0,5,9,55.6,0,0,0.0,11,12,91.7,55.6,73.5,33,0,0,55.6,55.6,73.5,73.5,21.0,21.0,0.0,0.0,,,,,,
2025-10-29,ATL,Atlanta Hawks,Jalen Johnson,23.0,7.0,5.0,10,16,62.5,1,3,33.3,2,2,100.0,65.6,68.1,29,0,0,65.6,65.6,68.1,68.1,23.0,23.0,33.3,33.3,,,,,,
2025-10-29,DEN,Denver Nuggets,Jalen Pickett,8.0,2.0,3.0,3,6,50.0,1,4,25.0,1,1,100.0,58.3,62.1,12,0,0,58.3,58.3,62.1,62.1,8.0,8.0,25.0,25.0,,,,,,
2025-10-29,CHI,Chicago Bulls,Jalen Smith,10.0,5.0,0.0,5,9,55.6,0,4,0.0,0,1,0.0,55.6,53.0,15,0,0,55.6,55.6,53.0,53.0,10.0,10.0,0.0,0.0,,,,,,
2025-10-29,ORL,Orlando Magic,Jalen Suggs,8.0,2.0,5.0,1,4,25.0,1,3,33.3,5,5,100.0,37.5,64.5,21,0,0,37.5,37.5,64.5,64.5,8.0,8.0,33.3,33.3,,,,,,
2025-10-29,BKN,Brooklyn Nets,Jalen Wilson,6.0,2.0,2.0,1,3,33.3,1,2,50.0,3,4,75.0,50.0,63.0,21,0,0,50.0,50.0,63.0,63.0,6.0,6.0,50.0,50.0,,,,,,
2025-10-29,DEN,Denver Nuggets,Jamal Murray,17.0,2.0,6.0,5,14,35.7,3,8,37.5,4,4,100.0,46.4,53.9,25,0,0,46.4,46.4,53.9,53.9,17.0,17.0,37.5,37.5,,,,,,
2025-10-29,TOR,Toronto Raptors,Jamal Shead,6.0,2.0,4.0,2,6,33.3,2,2,100.0,0,0,0.0,50.0,50.0,19,0,0,50.0,50.0,50.0,50.0,6.0,6.0,100.0,100.0,,,,,,
2025-10-29,IND,Indiana Pacers,Jarace Walker,20.0,6.0,5.0,5,19,26.3,4,10,40.0,6,7,85.7,36.8,45.3,36,0,1,36.8,36.8,45.3,45.3,20.0,20.0,40.0,40.0,,,,,,
2025-10-29,MEM,Memphis Grizzlies,Jaren Jackson Jr.,18.0,6.0,3.0,7,14,50.0,2,6,33.3,2,4,50.0,57.1,57.1,32,0,0,57.1,57.1,57.1,57.1,18.0,18.0,33.3,33.3,,,,,,
2025-10-29,LAL,Los Angeles Lakers,Jarred Vanderbilt,3.0,12.0,4.0,1,3,33.3,0,1,0.0,1,2,50.0,33.3,38.7,26,0,0,33.3,33.3,38.7,38.7,3.0,3.0,0.0,0.0,,,,,,
2025-10-29,CLE,Cleveland Cavaliers,Jarrett Allen,16.0,6.0,1.0,4,7,57.1,0,0,0.0,8,8,100.0,57.1,76.0,25,0,0,57.1,57.1,76.0,76.0,16.0,16.0,0.0,0.0,,,,,,
2025-10-29,ORL,Orlando Magic,Jase Richardson,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-10-29,MEM,Memphis Grizzlies,Javon Small,3.0,0.0,0.0,1,2,50.0,1,1,100.0,0,0,0.0,75.0,75.0,10,0,0,75.0,75.0,75.0,75.0,3.0,3.0,100.0,100.0,,,,,,
2025-10-29,DET,Detroit Pistons,Javonte Green,9.0,2.0,1.0,3,5,60.0,3,4,75.0,0,0,0.0,90.0,90.0,17,0,0,90.0,90.0,90.0,90.0,9.0,9.0,75.0,75.0,,,,,,
2025-10-29,LAL,Los Angeles Lakers,Jaxson Hayes,2.0,2.0,3.0,1,2,50.0,0,0,0.0,0,0,0.0,50.0,50.0,13,0,0,50.0,50.0,50.0,50.0,2.0,2.0,0.0,0.0,,,,,,
2025-10-29,IND,Indiana Pacers,Jay Huff,5.0,2.0,2.0,2,6,33.3,1,5,20.0,0,0,0.0,41.7,41.7,21,0,0,41.7,41.7,41.7,41.7,5.0,5.0,20.0,20.0,,,,,,
2025-10-29,BOS,Boston Celtics,Jaylen Brown,30.0,5.0,4.0,12,20,60.0,4,9,44.4,2,2,100.0,70.0,71.8,32,1,1,70.0,70.0,71.8,71.8,30.0,30.0,44.4,44.4,,,,,,
2025-10-29,MEM,Memphis Grizzlies,Jaylen Wells,9.0,3.0,1.0,3,9,33.3,1,5,20.0,2,2,100.0,38.9,45.5,29,0,0,38.9,38.9,45.5,45.5,9.0,9.0,20.0,20.0,,,,,,
2025-10-29,CLE,Cleveland Cavaliers,Jaylon Tyson,19.0,5.0,1.0,8,11,72.7,2,5,40.0,1,2,50.0,81.8,80.0,27,0,0,81.8,81.8,80.0,80.0,19.0,19.0,40.0,40.0,,,,,,
2025-10-29,POR,Portland Trail Blazers,Jerami Grant,18.0,3.0,1.0,4,12,33.3,3,7,42.9,7,7,100.0,45.8,59.7,25,0,0,45.8,45.8,59.7,59.7,18.0,18.0,42.9,42.9,,,,,,
